"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","stimulus","response","task","correct_response","category"
"","","","","","html-keyboard-response","770","297971","0.0-3.0-1.188","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","771","298174","0.0-3.0-2.188","","null","img_mproj/Mjap/9.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","772","298694","0.0-3.0-3.188","","520","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DMJ"
"","","","","","image-keyboard-response","773","298896","0.0-3.0-0.189","","null","img_mproj/tools/3.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","774","299197","0.0-3.0-1.189","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","775","299398","0.0-3.0-2.189","","null","img_mproj/tools/3.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","776","299771","0.0-3.0-3.189","","373","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SNT"
"","","","","","image-keyboard-response","777","299973","0.0-3.0-0.190","","null","img_mproj/Mjap/9.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","778","300274","0.0-3.0-1.190","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","779","300479","0.0-3.0-2.190","","null","img_mproj/Mjap/3.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","780","301852","0.0-3.0-3.190","","1373","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","d","DMJ"
"","","","","","image-keyboard-response","781","302054","0.0-3.0-0.191","","null","img_mproj/Mjap/10.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","782","302355","0.0-3.0-1.191","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","783","302557","0.0-3.0-2.191","","null","img_mproj/Mjap/9.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","784","303875","0.0-3.0-3.191","","1317","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DMJ"
"","","","","","image-keyboard-response","785","304078","0.0-3.0-0.192","","null","img_mproj/Mtools/10.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","786","304379","0.0-3.0-1.192","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","787","304582","0.0-3.0-2.192","","null","img_mproj/Mtools/9.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","788","306057","0.0-3.0-3.192","","1475","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DMT"
"","","","","","image-keyboard-response","789","306261","0.0-3.0-0.193","","null","img_mproj/french/9.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","790","306563","0.0-3.0-1.193","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","791","306764","0.0-3.0-2.193","","null","img_mproj/french/9.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","792","307620","0.0-3.0-3.193","","856","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SNF"
"","","","","","image-keyboard-response","793","307822","0.0-3.0-0.194","","null","img_mproj/faces/6.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","794","308123","0.0-3.0-1.194","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","795","308326","0.0-3.0-2.194","","null","img_mproj/faces/14.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","796","309541","0.0-3.0-3.194","","1215","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DNM"
"","","","","","image-keyboard-response","797","309744","0.0-3.0-0.195","","null","img_mproj/false/5.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","798","310046","0.0-3.0-1.195","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","799","310253","0.0-3.0-2.195","","null","img_mproj/false/10.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","800","311284","0.0-3.0-3.195","","1031","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DNP"
"","","","","","image-keyboard-response","801","311487","0.0-3.0-0.196","","null","img_mproj/tools/2.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","802","311788","0.0-3.0-1.196","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","803","311990","0.0-3.0-2.196","","null","img_mproj/tools/14.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","804","312419","0.0-3.0-3.196","","429","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DNT"
"","","","","","image-keyboard-response","805","312622","0.0-3.0-0.197","","null","img_mproj/Mtools/12.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","806","312923","0.0-3.0-1.197","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","807","313125","0.0-3.0-2.197","","null","img_mproj/Mtools/14.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","808","313576","0.0-3.0-3.197","","451","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DMT"
"","","","","","image-keyboard-response","809","313778","0.0-3.0-0.198","","null","img_mproj/french/12.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","810","314080","0.0-3.0-1.198","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","811","314283","0.0-3.0-2.198","","null","img_mproj/Mfrench/12.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","812","314837","0.0-3.0-3.198","","553","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SMF"
"","","","","","image-keyboard-response","813","315039","0.0-3.0-0.199","","null","img_mproj/Mfalse/8.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","814","315341","0.0-3.0-1.199","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","815","315547","0.0-3.0-2.199","","null","img_mproj/Mfalse/2.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","816","316140","0.0-3.0-3.199","","592","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DMP"
"","","","","","image-keyboard-response","817","316343","0.0-3.0-0.200","","null","img_mproj/french/1.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","818","316643","0.0-3.0-1.200","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","819","316846","0.0-3.0-2.200","","null","img_mproj/french/7.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","820","317324","0.0-3.0-3.200","","478","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DNF"
"","","","","","image-keyboard-response","821","317526","0.0-3.0-0.201","","null","img_mproj/tools/8.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","822","317827","0.0-3.0-1.201","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","823","318029","0.0-3.0-2.201","","null","img_mproj/Mtools/8.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","824","318389","0.0-3.0-3.201","","360","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SMT"
"","","","","","image-keyboard-response","825","318592","0.0-3.0-0.202","","null","img_mproj/Mfaces/2.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","826","318893","0.0-3.0-1.202","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","827","319095","0.0-3.0-2.202","","null","img_mproj/Mfaces/14.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","828","319816","0.0-3.0-3.202","","720","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DMM"
"","","","","","image-keyboard-response","829","320018","0.0-3.0-0.203","","null","img_mproj/tools/6.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","830","320319","0.0-3.0-1.203","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","831","320521","0.0-3.0-2.203","","null","img_mproj/tools/6.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","832","320990","0.0-3.0-3.203","","469","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SNT"
"","","","","","image-keyboard-response","833","321196","0.0-3.0-0.204","","null","img_mproj/tools/9.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","834","321497","0.0-3.0-1.204","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","835","321699","0.0-3.0-2.204","","null","img_mproj/Mtools/9.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","836","322149","0.0-3.0-3.204","","449","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SMT"
"","","","","","image-keyboard-response","837","322351","0.0-3.0-0.205","","null","img_mproj/tools/11.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","838","322652","0.0-3.0-1.205","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","839","322855","0.0-3.0-2.205","","null","img_mproj/Mtools/11.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","840","323196","0.0-3.0-3.205","","340","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SMT"
"","","","","","image-keyboard-response","841","323398","0.0-3.0-0.206","","null","img_mproj/tools/10.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","842","323698","0.0-3.0-1.206","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","843","323902","0.0-3.0-2.206","","null","img_mproj/Mtools/10.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","844","324369","0.0-3.0-3.206","","467","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","s","SMT"
