"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","stimulus","response","task","correct_response","category"
"","","","","","html-keyboard-response","490","415359","0.0-3.0-1.118","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","491","415562","0.0-3.0-2.118","","null","img_mproj/tools/9.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","492","416127","0.0-3.0-3.118","","564","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SNT"
"","","","","","image-keyboard-response","493","416334","0.0-3.0-0.119","","null","img_mproj/false/2.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","494","416646","0.0-3.0-1.119","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","495","416849","0.0-3.0-2.119","","null","img_mproj/false/2.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","496","417263","0.0-3.0-3.119","","414","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SNP"
"","","","","","image-keyboard-response","497","417473","0.0-3.0-0.120","","null","img_mproj/false/13.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","498","417779","0.0-3.0-1.120","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","499","417983","0.0-3.0-2.120","","null","img_mproj/false/13.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","500","418482","0.0-3.0-3.120","","498","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SNP"
"","","","","","image-keyboard-response","501","418697","0.0-3.0-0.121","","null","img_mproj/Mtools/10.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","502","419007","0.0-3.0-1.121","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","503","419210","0.0-3.0-2.121","","null","img_mproj/Mtools/6.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","504","419646","0.0-3.0-3.121","","435","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DMT"
"","","","","","image-keyboard-response","505","419849","0.0-3.0-0.122","","null","img_mproj/false/3.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","506","420160","0.0-3.0-1.122","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","507","420374","0.0-3.0-2.122","","null","img_mproj/false/11.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","508","421457","0.0-3.0-3.122","","1082","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DNP"
"","","","","","image-keyboard-response","509","421671","0.0-3.0-0.123","","null","img_mproj/Mtools/12.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","510","421983","0.0-3.0-1.123","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","511","422194","0.0-3.0-2.123","","null","img_mproj/Mtools/2.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","512","422917","0.0-3.0-3.123","","723","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DMT"
"","","","","","image-keyboard-response","513","423119","0.0-3.0-0.124","","null","img_mproj/faces/11.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","514","423432","0.0-3.0-1.124","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","515","423642","0.0-3.0-2.124","","null","img_mproj/faces/12.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","516","425293","0.0-3.0-3.124","","1651","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DNM"
"","","","","","image-keyboard-response","517","425498","0.0-3.0-0.125","","null","img_mproj/tools/9.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","518","425809","0.0-3.0-1.125","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","519","426021","0.0-3.0-2.125","","null","img_mproj/tools/4.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","520","426849","0.0-3.0-3.125","","828","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DNT"
"","","","","","image-keyboard-response","521","427059","0.0-3.0-0.126","","null","img_mproj/jap/5.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","522","427371","0.0-3.0-1.126","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","523","427587","0.0-3.0-2.126","","null","img_mproj/jap/5.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","524","428125","0.0-3.0-3.126","","538","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SNJ"
"","","","","","image-keyboard-response","525","428342","0.0-3.0-0.127","","null","img_mproj/Mfaces/13.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","526","428652","0.0-3.0-1.127","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","527","428855","0.0-3.0-2.127","","null","img_mproj/Mfaces/3.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","528","429235","0.0-3.0-3.127","","380","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DMM"
"","","","","","image-keyboard-response","529","429442","0.0-3.0-0.128","","null","img_mproj/french/14.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","530","429744","0.0-3.0-1.128","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","531","429947","0.0-3.0-2.128","","null","img_mproj/Mfrench/14.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","532","431041","0.0-3.0-3.128","","1094","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","s","SMF"
"","","","","","image-keyboard-response","533","431245","0.0-3.0-0.129","","null","img_mproj/jap/1.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","534","431555","0.0-3.0-1.129","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","535","431759","0.0-3.0-2.129","","null","img_mproj/jap/1.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","536","434373","0.0-3.0-3.129","","2613","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","s","SNJ"
"","","","","","image-keyboard-response","537","434589","0.0-3.0-0.130","","null","img_mproj/french/1.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","538","434902","0.0-3.0-1.130","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","539","435106","0.0-3.0-2.130","","null","img_mproj/french/13.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","540","435453","0.0-3.0-3.130","","347","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DNF"
"","","","","","image-keyboard-response","541","435656","0.0-3.0-0.131","","null","img_mproj/false/2.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","542","435968","0.0-3.0-1.131","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","543","436178","0.0-3.0-2.131","","null","img_mproj/false/9.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","544","436571","0.0-3.0-3.131","","392","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DNP"
"","","","","","image-keyboard-response","545","436785","0.0-3.0-0.132","","null","img_mproj/french/6.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","546","437098","0.0-3.0-1.132","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","547","437309","0.0-3.0-2.132","","null","img_mproj/Mfrench/6.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","548","437805","0.0-3.0-3.132","","496","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SMF"
"","","","","","image-keyboard-response","549","438016","0.0-3.0-0.133","","null","img_mproj/Mfaces/4.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","550","438319","0.0-3.0-1.133","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","551","438521","0.0-3.0-2.133","","null","img_mproj/Mfaces/1.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","552","438858","0.0-3.0-3.133","","336","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DMM"
"","","","","","image-keyboard-response","553","439067","0.0-3.0-0.134","","null","img_mproj/jap/14.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","554","439371","0.0-3.0-1.134","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","555","439574","0.0-3.0-2.134","","null","img_mproj/jap/14.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","556","439899","0.0-3.0-3.134","","324","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SNJ"
"","","","","","image-keyboard-response","557","440105","0.0-3.0-0.135","","null","img_mproj/faces/4.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","558","440416","0.0-3.0-1.135","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","559","440620","0.0-3.0-2.135","","null","img_mproj/faces/1.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","560","440908","0.0-3.0-3.135","","288","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DNM"
"","","","","","image-keyboard-response","561","441111","0.0-3.0-0.136","","null","img_mproj/tools/6.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","562","441415","0.0-3.0-1.136","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","563","441634","0.0-3.0-2.136","","null","img_mproj/tools/13.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","564","442201","0.0-3.0-3.136","","567","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DNT"
"","","","","","image-keyboard-response","565","442408","0.0-3.0-0.137","","null","img_mproj/french/11.jpg","null","actual_stimuli_presentation_1","",""
